Index,Time,Conductivity,Turbidity,oxygen_level,pH
01.09.2023 07:30,,116.97,7.37,7.53
01.09.2023 07:35,,117.78,7.37,7.53
01.09.2023 07:40,,117.83,7.37,7.53
01.09.2023 07:45,,118.57,7.36,7.53
01.09.2023 07:50,,118.99,7.36,7.53
01.09.2023 07:55,,119.26,7.36,7.53
01.09.2023 08:00,870,120.38,7.41,7.53
01.09.2023 08:05,874,120.41,7.45,7.53
01.09.2023 08:10,873,122.37,7.47,7.53
01.09.2023 08:15,874,119.48,7.47,7.53
01.09.2023 08:20,,119.87,7.48,7.54
01.09.2023 08:25,,120.23,7.49,7.54
01.09.2023 08:30,,120.65,7.48,7.54
01.09.2023 08:35,,120.89,7.47,7.54
01.09.2023 08:40,,121.79,7.49,7.54
01.09.2023 08:45,,122.71,7.48,7.54
01.09.2023 08:50,,123.04,7.46,7.54
01.09.2023 08:55,,124.6,7.46,7.54
01.09.2023 09:00,,124.2,7.47,7.55
01.09.2023 09:05,,128.47,7.46,7.55
01.09.2023 09:10,,129.74,7.46,7.55
01.09.2023 09:15,,131.14,7.44,7.55
01.09.2023 09:20,,131.86,7.44,7.55
01.09.2023 09:25,,132.62,7.45,7.56
01.09.2023 09:30,,132.94,7.43,7.56
01.09.2023 09:35,,133.25,7.44,7.55
01.09.2023 09:40,,133.59,7.45,7.56
01.09.2023 09:45,,134.23,7.43,7.56
01.09.2023 09:50,,134.53,7.42,7.56
01.09.2023 09:55,,134.63,7.42,7.56
01.09.2023 10:00,892,132.06,7.48,7.56
01.09.2023 10:05,891,128.61,7.5,7.54
01.09.2023 10:10,889,127.88,7.52,7.54
01.09.2023 10:15,889,125.1,7.52,7.53
01.09.2023 10:20,,126.46,7.52,7.53
01.09.2023 10:25,,128.08,7.52,7.53
01.09.2023 10:30,,129.85,7.53,7.53
01.09.2023 10:35,,131.29,7.51,7.52
01.09.2023 10:40,,132.76,7.52,7.52
01.09.2023 10:45,,134.34,7.5,7.51
01.09.2023 10:50,,137.53,7.5,7.51
01.09.2023 10:55,,141.43,7.49,7.51
01.09.2023 11:00,,143.35,7.51,7.52
01.09.2023 11:05,,147.27,7.5,7.52
01.09.2023 11:10,,147.14,7.49,7.53
01.09.2023 11:15,,146.78,7.46,7.53
01.09.2023 11:20,,146.17,7.48,7.54
01.09.2023 11:25,,145.47,7.47,7.54
01.09.2023 11:30,,145.05,7.45,7.55
01.09.2023 11:35,,144.53,7.46,7.55
01.09.2023 11:40,,144.92,7.45,7.56
01.09.2023 11:45,,145.36,7.47,7.57
01.09.2023 11:50,,145.81,7.44,7.57
01.09.2023 11:55,,147.74,7.44,7.58
01.09.2023 12:00,,144.01,7.43,7.59
01.09.2023 12:05,887,142.68,7.52,7.55
01.09.2023 12:10,886,139.28,7.49,7.53
01.09.2023 12:15,885,137.1,7.52,7.53
01.09.2023 12:20,,134.36,7.51,7.52
01.09.2023 12:25,,131.01,7.5,7.52
01.09.2023 12:30,,128.47,7.49,7.52
01.09.2023 12:35,,125.47,7.48,7.51
01.09.2023 12:40,,122.18,7.46,7.51
01.09.2023 12:45,,117.39,7.46,7.5
01.09.2023 12:50,,118.44,7.46,7.49
01.09.2023 12:55,,116.69,7.45,7.49
01.09.2023 13:00,,117.02,7.43,7.49
01.09.2023 13:05,,116.13,7.44,7.48
01.09.2023 13:10,,115.92,7.41,7.49
01.09.2023 13:15,,116.48,7.41,7.49
01.09.2023 13:20,,116.16,7.43,7.49
01.09.2023 13:25,,116.25,7.41,7.49
01.09.2023 13:30,,116.62,7.42,7.49
01.09.2023 13:35,,116.62,7.39,7.5
01.09.2023 13:40,,116.71,7.41,7.5
01.09.2023 13:45,,116.69,7.4,7.49
01.09.2023 13:50,,116.68,7.4,7.5
01.09.2023 13:55,,116.59,7.4,7.5
01.09.2023 14:00,852,114.32,7.41,7.51
01.09.2023 14:05,855,119.43,7.48,7.52
01.09.2023 14:10,856,119.14,7.51,7.52
01.09.2023 14:15,856,121.46,7.54,7.53
01.09.2023 14:20,,122.57,7.52,7.53
01.09.2023 14:25,,123.09,7.52,7.53
01.09.2023 14:30,,123.46,7.51,7.53
01.09.2023 14:35,,124.33,7.49,7.53
01.09.2023 14:40,,125.7,7.49,7.53
01.09.2023 14:45,,127.18,7.48,7.53
01.09.2023 14:50,,130.86,7.47,7.52
01.09.2023 14:55,,127.19,7.46,7.52
01.09.2023 15:00,,129.01,7.45,7.52
01.09.2023 15:05,,128.28,7.46,7.52
01.09.2023 15:10,,128.78,7.46,7.52
01.09.2023 15:15,,130.46,7.46,7.52
01.09.2023 15:20,,131.81,7.45,7.53
01.09.2023 15:25,,133.08,7.45,7.53
01.09.2023 15:30,,134.64,7.45,7.52
01.09.2023 15:35,,136.1,7.44,7.53
01.09.2023 15:40,,137.5,7.44,7.53
01.09.2023 15:45,,138.97,7.43,7.53
01.09.2023 15:50,,140.51,7.44,7.52
01.09.2023 15:55,,142.09,7.44,7.52
01.09.2023 16:00,891,139.77,7.47,7.53
01.09.2023 16:05,892,135.72,7.54,7.53
01.09.2023 16:10,893,129.33,7.56,7.53
01.09.2023 16:15,894,127.58,7.6,7.54
01.09.2023 16:20,,124.41,7.56,7.54
01.09.2023 16:25,,121.27,7.57,7.54
01.09.2023 16:30,,118.11,7.56,7.55
01.09.2023 16:35,,114.87,7.53,7.54
01.09.2023 16:40,,111.48,7.52,7.54
01.09.2023 16:45,,107.98,7.52,7.53
01.09.2023 16:50,,108.31,7.52,7.52
01.09.2023 16:55,,109.98,7.49,7.52
01.09.2023 17:00,,113.98,7.5,7.51
01.09.2023 17:05,,113.37,7.49,7.51
01.09.2023 17:10,,113.31,7.49,7.51
01.09.2023 17:15,,113.29,7.48,7.51
01.09.2023 17:20,,113.05,7.48,7.51
01.09.2023 17:25,,112.79,7.47,7.51
01.09.2023 17:30,,112.54,7.48,7.51
01.09.2023 17:35,,112.22,7.45,7.5
01.09.2023 17:40,,113.43,7.45,7.5
01.09.2023 17:45,,112.99,7.46,7.5
01.09.2023 17:50,,112.78,7.44,7.5
01.09.2023 17:55,,112.53,7.43,7.5
01.09.2023 18:00,906,115.17,7.5,7.52
01.09.2023 18:05,909,112.94,7.54,7.51
01.09.2023 18:10,912,110.43,7.53,7.51
01.09.2023 18:15,914,108.76,7.54,7.51
01.09.2023 18:20,66,107.2,7.52,7.51
01.09.2023 18:25,33,105.81,7.49,7.51
01.09.2023 18:30,22,102.76,7.47,7.5
01.09.2023 18:35,17,101.24,7.46,7.5
01.09.2023 18:40,13,99.53,7.46,7.49
01.09.2023 18:45,11,97.83,7.43,7.49
01.09.2023 18:50,10,93.67,7.43,7.48
01.09.2023 18:55,9,94.36,7.42,7.48
01.09.2023 19:00,8,95.53,7.41,7.48
01.09.2023 19:05,7,95.84,7.4,7.48
01.09.2023 19:10,,96.03,7.39,7.48
01.09.2023 19:15,,96.15,7.39,7.48
01.09.2023 19:20,,96.29,7.39,7.48
01.09.2023 19:25,,96.63,7.38,7.48
01.09.2023 19:30,,97.05,7.36,7.47
01.09.2023 19:35,,97.52,7.37,7.47
01.09.2023 19:40,,97.72,7.36,7.47
01.09.2023 19:45,,97.82,7.36,7.47
01.09.2023 19:50,,97.93,7.34,7.47
01.09.2023 19:55,,98.04,7.32,7.47
01.09.2023 20:00,948,97.57,7.42,7.48
01.09.2023 20:05,950,97.85,7.44,7.49
01.09.2023 20:10,947,100.9,7.45,7.5
01.09.2023 20:15,947,99.57,7.47,7.52
01.09.2023 20:20,946,105.16,7.46,7.52
01.09.2023 20:25,946,110.63,7.46,7.52
01.09.2023 20:30,945,116.23,7.44,7.52
01.09.2023 20:35,945,121.77,7.46,7.52
01.09.2023 20:40,944,127.38,7.44,7.52
01.09.2023 20:45,944,133.06,7.43,7.51
01.09.2023 20:50,944,139.45,7.44,7.51
01.09.2023 20:55,943,145.17,7.41,7.51
01.09.2023 21:00,944,148.23,7.44,7.5
01.09.2023 21:05,945,155.71,7.41,7.5
01.09.2023 21:10,945,156.24,7.4,7.5
01.09.2023 21:15,945,156.9,7.39,7.5
01.09.2023 21:20,945,157.24,7.37,7.49
01.09.2023 21:25,946,157.81,7.36,7.49
01.09.2023 21:30,946,158.17,7.38,7.49
01.09.2023 21:35,946,158.53,7.35,7.49
01.09.2023 21:40,947,158.48,7.34,7.48
01.09.2023 21:45,946,158.32,7.35,7.48
01.09.2023 21:50,947,158.12,7.33,7.48
01.09.2023 21:55,947,157.88,7.37,7.48
01.09.2023 22:00,1013,152.34,7.32,7.44
01.09.2023 22:05,1094,149.37,6.38,7.51
01.09.2023 22:10,1160,148.94,6.53,7.51
01.09.2023 22:15,1213,150.67,6.67,7.49
01.09.2023 22:20,10,151.01,6.65,7.48
01.09.2023 22:25,6,150.59,6.63,7.48
01.09.2023 22:30,4,150.46,6.62,7.47
01.09.2023 22:35,3,150.33,6.6,7.47
01.09.2023 22:40,3,150.46,6.59,7.46
01.09.2023 22:45,3,150.51,6.57,7.46
01.09.2023 22:50,2,155.9,6.56,7.45
01.09.2023 22:55,2,158.66,6.56,7.45
01.09.2023 23:00,2,159.21,6.54,7.44
01.09.2023 23:05,2,157.6,6.53,7.44
01.09.2023 23:10,1,157.51,6.53,7.43
01.09.2023 23:15,1,158.15,6.51,7.43
01.09.2023 23:20,1,158.69,6.53,7.42
01.09.2023 23:25,1,159.26,6.52,7.42
01.09.2023 23:30,1,159.57,6.52,7.42
01.09.2023 23:35,1,159.89,6.51,7.41
01.09.2023 23:40,1,160.14,6.51,7.4
01.09.2023 23:45,1,160.44,6.51,7.4
01.09.2023 23:50,1,161.39,6.51,7.39
01.09.2023 23:55,1,163.58,6.51,7.39
02.09.2023 00:00,1123,156.96,6.56,7.44
02.09.2023 00:05,1092,150.96,6.85,7.42
02.09.2023 00:10,1069,143.63,6.96,7.44
02.09.2023 00:15,1055,142.87,7.02,7.47
02.09.2023 00:20,1046,142.86,7.02,7.48
02.09.2023 00:25,43,142.24,7.01,7.49
02.09.2023 00:30,22,141.4,7.01,7.5
02.09.2023 00:35,15,139.58,7,7.5
02.09.2023 00:40,11,137.27,7.01,7.51
02.09.2023 00:45,9,133.83,7.03,7.51
02.09.2023 00:50,8,139.32,7.03,7.52
02.09.2023 00:55,7,144.11,7.01,7.52
02.09.2023 01:00,6,150.32,7.01,7.51
02.09.2023 01:05,5,149.95,7,7.5
02.09.2023 01:10,5,148.83,7.02,7.51
02.09.2023 01:15,1,148.36,6.99,7.52
02.09.2023 01:20,1,148.24,7.01,7.52
02.09.2023 01:25,1,149.09,6.99,7.52
02.09.2023 01:30,1,149.62,6.99,7.52
02.09.2023 01:35,1,149.98,6.97,7.53
02.09.2023 01:40,1,150.16,6.99,7.53
02.09.2023 01:45,1,150.86,6.97,7.53
02.09.2023 01:50,1,151.17,6.96,7.54
02.09.2023 01:55,1,151.58,6.96,7.54
02.09.2023 02:00,956,145.17,6.98,7.56
02.09.2023 02:05,960,146.37,7.13,7.56
02.09.2023 02:10,956,142.64,7.15,7.56
02.09.2023 02:15,954,136.64,7.12,7.55
02.09.2023 02:20,954,137.96,7.1,7.53
02.09.2023 02:25,917,139.21,7.11,7.51
02.09.2023 02:30,63,140.54,7.09,7.5
02.09.2023 02:35,32,141.33,7.09,7.48
02.09.2023 02:40,22,142.7,7.06,7.47
02.09.2023 02:45,16,144.35,7.05,7.47
02.09.2023 02:50,13,152.79,7.05,7.46
02.09.2023 02:55,11,153.69,7.03,7.46
02.09.2023 03:00,10,159.51,7.02,7.45
02.09.2023 03:05,8,167.56,7.02,7.46
02.09.2023 03:10,8,168.32,7,7.45
02.09.2023 03:15,7,169.08,6.97,7.46
02.09.2023 03:20,1,169.81,6.98,7.46
02.09.2023 03:25,1,170.15,6.97,7.46
02.09.2023 03:30,1,170.72,6.96,7.46
02.09.2023 03:35,1,170.9,6.95,7.46
02.09.2023 03:40,1,171.11,6.95,7.46
02.09.2023 03:45,1,171.27,6.94,7.45
02.09.2023 03:50,1,171.34,6.93,7.46
02.09.2023 03:55,1,171.44,6.91,7.45
02.09.2023 04:00,1,171.52,6.9,7.46
02.09.2023 04:05,1007,163.76,7.02,7.49
02.09.2023 04:10,1031,156.83,7.07,7.51
02.09.2023 04:15,1041,156.19,7.09,7.52
02.09.2023 04:20,1045,153.5,7.07,7.51
02.09.2023 04:25,1047,150.79,7.1,7.51
02.09.2023 04:30,957,148.08,7.07,7.51
02.09.2023 04:35,84,145.4,7.07,7.51
02.09.2023 04:40,43,142.72,7.06,7.5
02.09.2023 04:45,29,140.09,7.06,7.5
02.09.2023 04:50,22,138.11,7.05,7.5
02.09.2023 04:55,17,142.39,7.03,7.5
02.09.2023 05:00,15,145.78,7.02,7.5
02.09.2023 05:05,13,143.28,7.02,7.5
02.09.2023 05:10,11,142.41,7,7.49
02.09.2023 05:15,10,141.5,7.03,7.49
02.09.2023 05:20,9,140.63,7,7.5
02.09.2023 05:25,1,139.63,6.99,7.5
02.09.2023 05:30,1,138.68,7,7.5
02.09.2023 05:35,1,137.73,6.99,7.51
02.09.2023 05:40,1,136.3,6.97,7.51
02.09.2023 05:45,1,136.53,6.96,7.51
02.09.2023 05:50,1,136.55,6.97,7.52
02.09.2023 05:55,1,135.74,6.96,7.52
02.09.2023 06:00,1,135.53,6.94,7.52
02.09.2023 06:05,981,132.01,7.11,7.54
02.09.2023 06:10,976,126.75,7.18,7.57
02.09.2023 06:15,974,120.2,7.26,7.57
02.09.2023 06:20,972,122.1,7.28,7.58
02.09.2023 06:25,971,124.02,7.3,7.59
02.09.2023 06:30,839,125.84,7.27,7.59
02.09.2023 06:35,13,127.61,7.28,7.59
02.09.2023 06:40,7,129.67,7.28,7.59
02.09.2023 06:45,5,132.63,7.26,7.58
02.09.2023 06:50,4,134.02,7.27,7.59
02.09.2023 06:55,3,138.88,7.25,7.59
02.09.2023 07:00,3,145.49,7.26,7.59
02.09.2023 07:05,2,153.39,7.26,7.59
02.09.2023 07:10,2,152.83,7.25,7.59
02.09.2023 07:15,2,152.21,7.24,7.59
02.09.2023 07:20,2,151.6,7.25,7.59
02.09.2023 07:25,1,150.94,7.24,7.59
02.09.2023 07:30,1,150.47,7.25,7.6
02.09.2023 07:35,1,149.98,7.23,7.6
02.09.2023 07:40,1,150.58,7.24,7.62
02.09.2023 07:45,1,151.07,7.23,7.62
02.09.2023 07:50,1,151.65,7.23,7.62
02.09.2023 07:55,1,151.95,7.22,7.62
02.09.2023 08:00,958,151.39,7.29,7.64
02.09.2023 08:05,955,144.94,7.37,7.64
02.09.2023 08:10,953,138.9,7.47,7.64
02.09.2023 08:15,958,132.69,7.55,7.64
02.09.2023 08:20,962,129.79,7.7,7.64
02.09.2023 08:25,966,126.82,7.63,7.64
02.09.2023 08:30,961,123.81,7.55,7.64
02.09.2023 08:35,131,120.61,7.51,7.63
02.09.2023 08:40,69,117.21,7.48,7.63
02.09.2023 08:45,46,114.03,7.44,7.63
02.09.2023 08:50,35,111.81,7.42,7.62
02.09.2023 08:55,28,116.03,7.41,7.62
02.09.2023 09:00,23,119.14,7.59,7.63
02.09.2023 09:05,20,122.47,7.51,7.62
02.09.2023 09:10,18,122.3,7.46,7.62
02.09.2023 09:15,16,122.19,7.41,7.62
02.09.2023 09:20,14,122.22,7.39,7.62
02.09.2023 09:25,1,122.44,7.38,7.62
02.09.2023 09:30,1,122.77,7.36,7.63
02.09.2023 09:35,1,123.22,7.34,7.63
02.09.2023 09:40,1,123.59,7.32,7.63
02.09.2023 09:45,1,123.53,7.28,7.64
02.09.2023 09:50,1,124.02,7.27,7.64
02.09.2023 09:55,1,124.5,7.25,7.65
02.09.2023 10:00,1,125.13,7.23,7.66
02.09.2023 10:05,1,125.77,7.2,7.66
02.09.2023 10:10,1,126.26,7.2,7.67
02.09.2023 10:15,708,128.51,7.37,7.67
02.09.2023 10:20,710,130.42,7.58,7.7
02.09.2023 10:25,709,133.05,7.52,7.68
02.09.2023 10:30,708,135.65,7.48,7.66
02.09.2023 10:35,707,139.23,7.44,7.63
02.09.2023 10:40,707,142.67,7.4,7.61
02.09.2023 10:45,706,146.17,7.38,7.6
02.09.2023 10:50,706,148.66,7.35,7.59
02.09.2023 10:55,705,151.22,7.31,7.58
02.09.2023 11:00,705,153.9,7.31,7.57
02.09.2023 11:05,704,154.72,7.29,7.56
02.09.2023 11:10,704,154.85,7.27,7.55
02.09.2023 11:15,704,154.38,7.25,7.55
02.09.2023 11:20,702,153.89,7.22,7.54
02.09.2023 11:25,680,152.4,7.21,7.53
02.09.2023 11:30,648,150.61,7.2,7.52
02.09.2023 11:35,607,148.85,7.15,7.52
02.09.2023 11:40,559,148.06,7.15,7.51
02.09.2023 11:45,173,143.57,7.15,7.51
02.09.2023 11:50,151,138.47,7.13,7.51
02.09.2023 11:55,136,133.48,7.13,7.5
02.09.2023 12:00,698,132.32,7.08,7.5
02.09.2023 12:05,762,141.51,7.64,7.47
02.09.2023 12:10,782,136.91,7.71,7.5
02.09.2023 12:15,794,136.2,7.73,7.52
02.09.2023 12:20,802,135.98,7.71,7.53
02.09.2023 12:25,808,135.72,7.69,7.54
02.09.2023 12:30,811,135.37,7.66,7.54
02.09.2023 12:35,814,138.62,7.64,7.54
02.09.2023 12:40,816,142.33,7.63,7.55
02.09.2023 12:45,817,146.09,7.63,7.55
02.09.2023 12:50,830,147.1,7.6,7.54
02.09.2023 12:55,832,137.68,7.59,7.54
02.09.2023 13:00,833,142.15,7.59,7.54
02.09.2023 13:05,834,142.69,7.57,7.54
02.09.2023 13:10,834,143.27,7.56,7.54
02.09.2023 13:15,834,143.82,7.56,7.54
02.09.2023 13:20,834,144.44,7.54,7.54
02.09.2023 13:25,834,145.03,7.53,7.53
02.09.2023 13:30,835,145.62,7.49,7.53
02.09.2023 13:35,835,146.12,7.48,7.53
02.09.2023 13:40,835,146.55,7.49,7.53
02.09.2023 13:45,835,146.89,7.48,7.53
02.09.2023 13:50,835,147.11,7.46,7.53
02.09.2023 13:55,835,147.29,7.43,7.53
02.09.2023 14:00,848,148.58,7.49,7.53
02.09.2023 14:05,861,145.98,7.65,7.53
02.09.2023 14:10,873,148.38,7.69,7.55
02.09.2023 14:15,875,145.55,7.73,7.58
02.09.2023 14:20,879,144.87,7.71,7.59
02.09.2023 14:25,883,144.37,7.72,7.59
02.09.2023 14:30,887,143.95,7.68,7.59
02.09.2023 14:35,891,143.75,7.68,7.59
02.09.2023 14:40,894,143.52,7.65,7.59
02.09.2023 14:45,898,143.25,7.66,7.58
02.09.2023 14:50,894,141.45,7.65,7.58
02.09.2023 14:55,887,143.46,7.65,7.58
02.09.2023 15:00,879,140.45,7.62,7.57
02.09.2023 15:05,879,142.66,7.61,7.56
02.09.2023 15:10,879,142.77,7.59,7.57
02.09.2023 15:15,880,142.79,7.57,7.57
02.09.2023 15:20,879,142.73,7.56,7.56
02.09.2023 15:25,880,142.6,7.57,7.57
02.09.2023 15:30,880,142.59,7.58,7.57
02.09.2023 15:35,880,142.65,7.55,7.56
02.09.2023 15:40,880,142.96,7.54,7.56
02.09.2023 15:45,880,143.36,7.53,7.56
02.09.2023 15:50,880,143.87,7.51,7.56
02.09.2023 15:55,880,144.46,7.52,7.56
02.09.2023 16:00,880,145.05,7.5,7.56
02.09.2023 16:05,880,145.71,7.5,7.56
02.09.2023 16:10,880,146.41,7.51,7.56
02.09.2023 16:15,880,147.09,7.49,7.57
02.09.2023 16:20,879,147.2,7.49,7.56
02.09.2023 16:25,879,147.98,7.47,7.56
02.09.2023 16:30,879,148.99,7.47,7.56
02.09.2023 16:35,879,149.91,7.47,7.56
02.09.2023 16:40,878,150.74,7.46,7.56
02.09.2023 16:45,878,151.38,7.46,7.56
02.09.2023 16:50,878,151.96,7.43,7.56
02.09.2023 16:55,878,152.49,7.46,7.56
02.09.2023 17:00,878,152.97,7.43,7.57
02.09.2023 17:05,877,153.47,7.42,7.56
02.09.2023 17:10,877,154.43,7.4,7.57
02.09.2023 17:15,877,154.73,7.41,7.57
02.09.2023 17:20,877,154.78,7.41,7.57
02.09.2023 17:25,877,154.81,7.39,7.57
02.09.2023 17:30,876,154.79,7.42,7.57
02.09.2023 17:35,876,154.87,7.4,7.57
02.09.2023 17:40,876,154.91,7.39,7.57
02.09.2023 17:45,876,154.76,7.37,7.57
02.09.2023 17:50,875,154.61,7.38,7.57
02.09.2023 17:55,875,154.37,7.36,7.57
02.09.2023 18:00,875,154.16,7.35,7.57
02.09.2023 18:05,875,153.79,7.33,7.57
02.09.2023 18:10,875,153.57,7.34,7.57
02.09.2023 18:15,875,151.67,7.33,7.57
02.09.2023 18:20,,152.26,7.29,7.56
02.09.2023 18:25,,152.92,7.26,7.55
02.09.2023 18:30,,153.67,7.25,7.55
02.09.2023 18:35,,154.58,7.25,7.54
02.09.2023 18:40,,155.44,7.24,7.54
02.09.2023 18:45,,156.33,7.24,7.53
02.09.2023 18:50,,157.19,7.23,7.53
02.09.2023 18:55,,158.24,7.21,7.52
02.09.2023 19:00,,159.39,7.23,7.52
02.09.2023 19:05,,162.13,7.23,7.52
02.09.2023 19:10,,162.42,7.2,7.51
02.09.2023 19:15,,162.65,7.23,7.51
02.09.2023 19:20,,162.9,7.2,7.51
02.09.2023 19:25,,163.08,7.2,7.5
02.09.2023 19:30,,163.27,7.21,7.5
02.09.2023 19:35,,163.05,7.19,7.49
02.09.2023 19:40,,162.86,7.21,7.49
02.09.2023 19:45,,162.55,7.19,7.49
02.09.2023 19:50,,162.3,7.19,7.49
02.09.2023 19:55,,161.92,7.17,7.48
02.09.2023 20:00,,161.48,7.2,7.48
02.09.2023 20:05,,160.98,7.17,7.48
02.09.2023 20:10,,160.39,7.18,7.47
02.09.2023 20:15,,159.81,7.16,7.47
02.09.2023 20:20,,156.34,7.18,7.48
02.09.2023 20:25,,153.74,7.16,7.48
02.09.2023 20:30,,151.29,7.17,7.49
02.09.2023 20:35,,148.57,7.17,7.49
02.09.2023 20:40,,145.79,7.17,7.49
02.09.2023 20:45,,143.16,7.18,7.48
02.09.2023 20:50,,140.66,7.16,7.48
02.09.2023 20:55,,138.16,7.16,7.48
02.09.2023 21:00,,135.65,7.16,7.48
02.09.2023 21:05,,133.25,7.16,7.47
02.09.2023 21:10,,133.93,7.14,7.47
02.09.2023 21:15,,134.18,7.13,7.47
02.09.2023 21:20,,134.42,7.15,7.46
02.09.2023 21:25,,134.96,7.12,7.46
02.09.2023 21:30,,134.91,7.12,7.46
02.09.2023 21:35,,135.04,7.11,7.45
02.09.2023 21:40,,135.03,7.12,7.45
02.09.2023 21:45,,135.05,7.11,7.44
02.09.2023 21:50,,135.03,7.11,7.44
02.09.2023 21:55,,134.94,7.09,7.44
02.09.2023 22:00,788,132.16,7.11,7.42
02.09.2023 22:05,755,129.87,7.23,7.47
02.09.2023 22:10,733,128.66,7.25,7.46
02.09.2023 22:15,724,125.64,7.26,7.44
02.09.2023 22:20,,128.52,7.25,7.43
02.09.2023 22:25,,131.87,7.22,7.42
02.09.2023 22:30,,135.35,7.21,7.41
02.09.2023 22:35,,139.17,7.21,7.4
02.09.2023 22:40,,142.27,7.2,7.4
02.09.2023 22:45,,145.42,7.19,7.39
02.09.2023 22:50,,151.15,7.19,7.38
02.09.2023 22:55,,156.43,7.17,7.38
02.09.2023 23:00,,160.58,7.2,7.37
02.09.2023 23:05,,166.26,7.16,7.37
02.09.2023 23:10,,166.85,7.16,7.36
